customer_unique_id_x,order_id,review_score,product_category_name
2ae3c67452283d5a0d30b32e0d33296e,2711a938db643b3f0b62ee2c8a2784aa,5,telefonia
c756e1910755edd88c00ac3f46baba4b,3bc77ce8be27211bac313c2daa402d1a,5,beleza_saude
04e495a3f45df8b41be2e934bbc16961,10c320f977c6a18f91b2d14be13128c6,3,cama_mesa_banho
c7a9a76a4b24a7e7b2caff982409b7ee,0a4a2fccb27bd83a892fa503987a595b,4,cama_mesa_banho
e3bcfea9bab07b492391664fc1ffc28a,e4de6d53ecff736bc68804b0b6e9f635,2,moveis_escritorio
4754e3b66497719a91b36268ed9c5718,6b860b35691d486e45dc98e3514ec5f6,5,esporte_lazer
410979f3cfd34e467d4fad78bd0f0219,ec341c54a5ebf8ee0a67a8632aa7579b,5,cama_mesa_banho
cd148470c375939669971e8a032b16b4,cadbb3657dac2dbbd5b84b12e7b78aad,4,informatica_acessorios
b11b7871c2b8be2d11fab954f58542f2,9defaf92cff22420e4e8ef7784815a55,5,fashion_underwear_e_moda_praia
42f80af2e6c585667e4eb416859ae153,20e0101b20700188cadb288126949685,5,moveis_decoracao
adeefbe14d26d3bf90facfeaae35d605,0e782c3705510e717d28907746cbda82,4,telefonia
7973a6ba9c81ecaeb3d628c33c7c7c48,d3d6788577c9592da441752e8a1dd5e3,5,beleza_saude
bb7ef994cc22b1fc694ac59fb377b824,86f21bf63784876b9fd6d35f46581d72,1,informatica_acessorios
b6aa1d5781553afaa244c3e42246d93c,8447ff843b2616c50c0ced28ab1dae03,4,relogios_presentes
4a8c8f751984985cd49f74249da95aae,f169bd689fb8b32ccd62df9050aebc0b,5,telefonia
00b2ca23369b68c4d4105ecea9c0cb93,77e9941864fc840be8e4b1ba5347c0f7,5,esporte_lazer
ca73adc05ad5d0d880de79b5ea3253b3,41bb5cee06dbf170878a9ef93ac7e7f5,5,moveis_decoracao
781ae350edb16842380e81d7c7feb431,6a0a8bfbbe700284feb0845d95e0867f,1,moveis_decoracao
5ddb4fdd9cef2450d17ae20639815885,f7959f8385f34c4f645327465a1c9fc4,5,cama_mesa_banho
439ced9aafa171a1ac88efa951c7db0a,23f553848a03aaab35bb3f9f87725125,5,bebes
08de4d9507128e2ad419e26cc4f22b65,e3447938231fb6ba2fee0231b51eca59,5,utilidades_domesticas
4f262a3ca91e56d568fd13240c3c3652,e346cd9299371b18c0b28e8e29a5e376,5,esporte_lazer
0c8761c28faa9b9930e4a9bb545905da,a5474c0071dd5d1074e12d417078bbd0,5,beleza_saude
c7f8d7b1fffc946d7069574f74c39f4e,0760a852e4e9d89eb77bf631eaaf1c84,3,artigos_de_natal
97f104e8e54ef4147d17fc1536a1482c,bb7c5cf4dff9994daeab7c8ee9d287aa,4,beleza_saude
8e4404700874036dbb2c606039875e1a,66d03fb3c4b0f80b5db04ef9c260336d,4,moveis_decoracao
169381f51e4c3e926ef199364aeced22,a6cd683d4bd3b9b1f0aa37b27f8116d3,4,beleza_saude
34c58672601f2c6d29db7efd1f6bf958,bfe42c22ecbf90bc9f35cf591270b6a7,5,unknown
a8ee33e35637322a81a8c26592f6ce36,e1da8361c76cab67aa3588a1fbf1af54,2,relogios_presentes
3d8614b1f25530eca12661dc8b10a2fb,af5b0604e113e1526593d505a26ef39d,1,utilidades_domesticas
efc37ae565ee0943cca2b89fc65c4d6f,9d531c565e28c3e0d756192f84d8731f,1,moveis_decoracao
e3c0567a8b991a9d812ee91f2650db40,4da3bd761ca73d692ae0f5c252495546,5,perfumaria
337bf0efbf9e5ba67461d2e5b4e5c2b1,80d817467dc3d0a4bb5ab8986c962b1f,5,papelaria
8279be4e9b2fbb615ace365178b785a0,c75acba615d2db29345327974641467d,5,beleza_saude
5bbc03d010ac4dbcfdfa2018349c8f6e,210e60465099814a1d2c7635e4065153,4,cool_stuff
7d185d821a11c769636247766f1fd45e,8fc207e94fa91a7649c5a5dab690272a,3,cama_mesa_banho
0a5df23b922b9998bb7378f1ac03c98a,4b3a605942f29d490cb74bd6ace6b9f0,5,fashion_bolsas_e_acessorios
2df79c0c80c225d537833abb01a1a8ca,1c35ac660d7ef6691b25d20df3d6eccb,5,utilidades_domesticas
91a7366b39d3620ce44f85fa5d116896,01a75ac3dd000b7628a684be97c29234,1,utilidades_domesticas
198fa73f9282fb46d9b5b5c25394b7e1,0c6b011f8a4f87010c23995f5807d152,5,relogios_presentes
2ed58d0567a2839599b85957ee02bca9,ee0c5c649e17808bc4a363d3a80ebf85,4,esporte_lazer
c53e944da3d3ad66ccb7527165b78681,f2fa3795760c35b8c05fa8e2f09d5143,3,cama_mesa_banho
c53e944da3d3ad66ccb7527165b78681,f2fa3795760c35b8c05fa8e2f09d5143,3,moveis_escritorio
3ed766ba830792bcc9ad889d2607eab7,3923e3ade70348985bd2ca389905cf19,4,instrumentos_musicais
f9c75a729bd4f0b6c346b18ad9fbc1cb,e37797aedc7cd4ef82278fbc169eecaf,5,cama_mesa_banho
e0b0f9beb31782e3174a67b875697ca0,35660aec0cc42b6257e24281ee0e6255,1,moveis_escritorio
8731e1c5aa27eced509f47d8012ff81e,b01875821b8dcb6abc61776f0f971bce,4,moveis_decoracao
5fa1f56316f4154109ceb42651385b7c,5164933efe0cd14f31424b9badf81f19,1,cama_mesa_banho
d2f122bc3109d7fb2385daec2d6ef7f7,06a6627d9cc91a04e9d146bf65fee0a2,4,cama_mesa_banho
9f269af9c49244f6ba4a46985a3cfc2e,15bed8e2fec7fdbadb186b57c46c92f2,5,perfumaria
5179541696b879141c1f0bb532f988c9,5447160f15621601fa9ba2b94f4906b3,5,relogios_presentes
48d4bf53229ec530405b4e461ae6adb0,01855f880aae9a984c7c33b26fcf2e02,5,beleza_saude
be5be2dbad1352c6b4966664a5bb4fe9,65312c6e4ce03c0fb633a4ac541949d8,5,cama_mesa_banho
377bdfb2197d3b83c9e3f9502deabcfb,741fd1b80f015f170a7f458cf86769b8,1,beleza_saude
81cfe11d1b667c768e77b6a9db5fe9b3,b16cec67cb3f5a4bb31abe8988b43d19,5,esporte_lazer
fe65c76fc3eb742328d1401c521c95b4,e6190dea235662449d160357e46eaec8,5,beleza_saude
2ad3e60daba1700dc116ea525e842f28,8eeda294fab8a5ed70259afb59a10ff8,5,informatica_acessorios
38eb5d4dcd39b971746632c47a4eb123,89165e6d4c28047da0adf13ac8b3e1b3,5,beleza_saude
daf7dfe5576b8c581e8353aa8608a008,f376081d7c5f1767fbc7fae2d19ca32e,5,esporte_lazer
b2d3863477633ff42a3dad9a7dd61cda,4b87488fb6269f8321508923b95da4d6,5,utilidades_domesticas
0a11a4d0e9f9e864f03a7451f0f255b6,e9ce52cd563d0124dced659e69eab10a,5,malas_acessorios
cc9cbe91f775a595bcb05af59019b396,9344ccd01ff5fa7ec2aef0ee7e1c49c3,5,papelaria
548a09978548d2e347d494793e34c797,f4471dae8c482f51aa1826cd9f5d4433,1,esporte_lazer
548a09978548d2e347d494793e34c797,f4471dae8c482f51aa1826cd9f5d4433,1,beleza_saude
e63b7e65ecb65d0d1624a564fa2c8cff,aeb4c9d05ab11d7c6c9ca24f8c43bd70,2,perfumaria
b854c56e1163bced9c3ebf1e4a6576f3,33a3edb84b9df4cb49546859b990ac6d,1,ferramentas_jardim
82ab8d779ce526b08d6b92769be44c49,9885fff91f7c807525f8320e5292a3db,5,beleza_saude
ed9fce60567d03fff71f9c06084c998e,e7a65190baa4e6fd192246157c0b81fb,5,telefonia
311dff8c3112b3ea255ec4871cabaf03,62a12e4d2a742b2491d7c00d2d79bf52,5,ferramentas_jardim
831a032a3327e2b8325faf9d37953870,90349f264a3d6a2525a34598d09dda6b,5,construcao_ferramentas_iluminacao
65ee274b862c5c053367be8a70dbc029,95cf9f239f724799131f7ca949209bd9,5,beleza_saude
a3d335d8dd759126b58367c6053bb20a,04a59fe46fc5aa341da5378c195ed53c,5,bebes
2f97fb04ba09cfa05b9e3b3af4e8e247,86b37610c0e86e94afe3d5ba4b73fa14,5,pet_shop
02c639f8dd288caf7cc6dc66513c23b3,5c2d1d55c31db1cbe069dc9b6454b897,5,livros_tecnicos
b577af9a54b023b4bcc51f69bb937f1c,1d067305b599c1e0dceb3864056ea527,5,cama_mesa_banho
22be41ad7d58c7774c6e036348a042d0,abc5ec9ecaec740b498a37f19c29a8c0,3,brinquedos
4521ca49d47fa50f2b98f0c71cbf5ae7,c3cb4c7c4b963ab08b07a5dca5baf05d,5,papelaria
d2c89ba54e6cf93abd4ea9bb9e9fbf73,af66c46c49bdb3bf2f862efb1eb67d81,5,telefonia
50f99f56ab935ac45c6f1cd4c0bfbe2a,14e6e050a57912543937e93051cc7b2c,4,eletroportateis
9e0c06f4607e8d1c8b1bb5419446c5b9,cefa8ee1540139ac77fa0c1b4ff1f04b,5,alimentos
3e45b1d69bfaf0b7963cbb9dd00196f7,265f4e28ef8cf69f8445e2951bbe7343,4,ferramentas_jardim
8051546e4730145100f73eb919000a81,34276839abbc2d596eb36540d36c624c,5,bebes
d0db8f74fe8af2b92d1e7159472874f0,556bbf53c2c22fbb9ef31a414dd444a6,4,moveis_decoracao
10669e874b7ddaab97d6d539578576d7,36530871a5e80138db53bcfd8a104d90,1,esporte_lazer
f1e0cfbcfd9aebd6d003f6667551a9ae,b2bd1f09c1b8a4a36940f6f6e49d5dec,5,relogios_presentes
ab93bfed86e2417198d66cf58945442e,e69e2290db6b2d3b7593a40112e1a82a,5,livros_tecnicos
ab93bfed86e2417198d66cf58945442e,e69e2290db6b2d3b7593a40112e1a82a,5,construcao_ferramentas_jardim
0319cd43072df023584a1fa0a94d45ce,c8627adf430caff83161acbeb344d8f5,5,esporte_lazer
66d7c05de70168738de8f6f8b5adce82,1370fae9b19ee5e01a2d609eb18b7c8a,4,automotivo
9ed19e34d278749a58db6f4659f679b1,a7cd6af6e0519313887b3c3a120f20ca,5,cama_mesa_banho
fe22f09401a6af700ab66fac2edbea15,663830a477534735bbdec9de01113fa2,5,eletronicos
e1858db871ca0cea6d07b5413f450048,b2f3763408103bc7173bb36ed02dbeea,5,cama_mesa_banho
52a7fb2dfa60628b04619fa279d3e27c,0dad6beca7ed0e352668498c29089900,5,automotivo
c3fcf3b664801fe10c4d9f62ac72b21a,93ec3e2c9a4beee38c28973d307093e1,1,moveis_escritorio
87d406e4698a66118241f1f4a407ee03,5561adcb0fd46da4cad3048fa4e7fc00,5,eletrodomesticos
fbe53ee8a67e9fbf5cdb52d888701527,6245ae0abd9de1ae647b5da78c0ea69b,3,market_place
d01cf8c6c7c836c5dd9320585928f42b,ce9feeba53c652dd6569cca62e2bb287,2,eletrodomesticos
41a1e8124bbc0d73734103301fdd4115,565923f847aad52e7638eb189cce3b51,5,beleza_saude
94819c1119bcbb29d414ac33b904e82d,36ebb4199031e72a1fa964549b88c377,5,bebes
b91094129b0c7e78a2d312269365968e,232b75e8b6faa6ca2063184414e634a7,5,cama_mesa_banho
5e965d35ef2083367ff713df75fa6f16,ee990334acb0ff9333b01afa465f3006,4,agro_industria_e_comercio
2e3c3bce0bc8cca5d8e987d047e64d8b,780fe22baa36991bdbb1559f5b549596,5,telefonia
5cbf29b2dcf212a6a5d864b887238c72,58ac1947c1a9067b9f416cba6d844a3f,5,unknown
213ce7ea2a0345a65b4045cf55be42d8,ba4ddff2b9082f079de9a84d7a5605fd,5,beleza_saude
cab5ecc01e69aac95f48b619eb40a882,75351e48296ef42211a0b80c427aae57,4,utilidades_domesticas
6f19cd82c9d4d5b80bd8fbd24e600576,64a2b20e6611bf80d933549f4c45ad84,5,telefonia
8689753ac05594f16b97e8bd556b50b0,775130c792f4c6460c63162e994a1114,5,artigos_de_festas
cf50302e77f7141c5923c3bc84ceffaf,b0928556a10706af462ca2ab2c91903b,5,informatica_acessorios
995fe9426f030109b1614044edaf46d9,5487a8ac1699754d975f853ce8bb9321,3,casa_conforto
106106992030e0d83e6f1bc9d4054070,00571ded73b3c061925584feab0db425,5,perfumaria
6110fc2216f14d1efaa683050a262e90,74ebfa44a323c96a7760bd693d690a3d,5,cool_stuff
92f65b75e3c4a45c14f410b4aac4db69,37104fd8b73d0691fda9491fe8906808,4,cds_dvds_musicais
71570c9b76f11df814726260cf634fb8,b6b3633f97c686d8e188ac6fa29ff20d,2,telefonia
071bb277b0146da77fac31e70657815e,37e32b54f25d2472acbc642f7e539a36,5,perfumaria
1006daf2f4f3b40848bdb64d356b4b39,43d88b0e949865904334dd5b3ca63f50,4,perfumaria
2c613e1daa937ba2dda45140c410f48f,5e99f3c445038a0709b2aea8e34ed593,4,utilidades_domesticas
04e1ad29192c7d23646272968393bf36,f61b61c2cbb4192ccaf9c2c76a4cc971,3,informatica_acessorios
51cbfa44126505de7a55fb99ba49648b,6d7de866a140b19d09e825b2a4e944c7,2,moveis_decoracao
d7b472813b9255677466c5cd3cbc7b31,3f849648ffbabb0562c7668f212e3e88,4,pet_shop
ac307db9d15fc5bb19b61298bd6bd1ed,7c18eddfcd24680d80a502346221614e,3,moveis_decoracao
ac307db9d15fc5bb19b61298bd6bd1ed,7c18eddfcd24680d80a502346221614e,3,utilidades_domesticas
e4bd579c28cb9ce017feb990171bc957,6fa204b6cf6dcfe6c9adca7dc53aa32a,5,papelaria
a5314ac290a8b141491e987ae37aa7cc,58d4c4747ee059eeeb865b349b41f53a,5,automotivo
8a2530b1bf32235ed2636468ea0b1582,a840a7a89e3d9137358eb7b9408681fe,5,market_place
b33ab8755cd35552942225232a9a8849,40001f4b6e1a35f0b99fc4f44078ab27,3,telefonia
ff10e644ac8984d7e9fcafd5adf1b8cd,287c56aa824d8d1ea40246ad12013f62,5,beleza_saude
8b4e378f85633a53f78340e5692b8ba7,694630e7a7713c116a9b7f0ba3377382,5,moveis_decoracao
dbc0a39ff0c850cd0358a1fe289095b9,f26f92a3da58e9c771820a7b4d9a6800,5,fashion_bolsas_e_acessorios
6898b2273c4c2e9f697bb597c7df0837,d1f54c6a2a7015c5687439d6d4e971ba,4,brinquedos
a54ff9cb5691f3de0ad67974bbb905fd,37d6c8f1b209eab8d1b6522a1a3e4d88,5,esporte_lazer
c89cf1a054b60f1d893617b0b1a140d7,f9f76d0f8ab416a42a2a3dad0d710162,3,esporte_lazer
cb644c8c88c4705149fc0c7dd12d596d,a03ad7057fae696dd18f8967826c209f,5,utilidades_domesticas
e25e370b86824ff1a40d01c259cadd98,c93e4c73cba512f76817291e0de8bec4,5,esporte_lazer
95aec963a6193f24401417870b648031,412fccb2b44a99b36714bca3fef8ad7b,5,industria_comercio_e_negocios
76c9a12722537319e44c31e70b7815c3,67b47f35ec923e39f1203f3cfa80f5e3,4,esporte_lazer
23daf66dd86071f57d332fa5562afbe9,b616f638cd86d92c7cbd06cf7484ee34,4,informatica_acessorios
344fecfc1b158f40bd95550e62547fda,258f2e5dd769d9314b349f5650005dcc,5,utilidades_domesticas
b0608ebf65dbde33b45973a50e9f8965,f90202d14e468090464aeb4b1f0372ab,5,relogios_presentes
677e8fb8d35d03be1fd8fd461c60a1cf,615ae1b88a25a4ac47fbf55c9c847b6e,1,cama_mesa_banho
2db7f214cad74f77bf16ddd07ec20b35,52f166ce5fa053bbb27d317e4fd231b7,5,bebes
ded340acb51cad2b368c3e986d006ba8,22d17396ac4c177e0ea83929cd4f845d,5,bebes
48625b68a29dcfc3aba4b5147e0625aa,9ceb8ab5165cefecdddb546cb5a6362b,4,construcao_ferramentas_iluminacao
1e85d1d3ecbe271f8410d13ce6bc189f,95a74a28d622001aafb5dd088ea0d88c,5,cama_mesa_banho
fb20bf5c01fbc8bb8ab3ec1e4104c9d5,d493148aa5f8d08914d29ec0524e1196,5,perfumaria
c8d183727fc9b4dcac256fbe246d6270,a0d5b8474423ddf55228373b81a46272,5,moveis_decoracao
43088e9ae1468ae7f8f6bd222b6a7329,cbec453ddd874ca620b8afc6393e3218,4,cama_mesa_banho
6517822823bf509a5dd294d5cd69a829,61988b318aaf57d18336c629bc42cf1b,5,cama_mesa_banho
2a151ec82fd8a1ca7c3e212651ab5b24,b88d7ae9bd78eac18e8b6ceb04695fb8,5,informatica_acessorios
d903cb2df3fc0df3e432bc359d8a6bf2,908e767e28908dc5ec61fe0ef8ef03f9,3,beleza_saude
d76441ab4a22e389561144ffafdaa19c,c82a457d646f77c8f151e12a3e517ed2,5,perfumaria
afee8d312f30964ff72528a719219034,edc531c3153d23614049077e7e1e6405,5,perfumaria
1268b060098ed3f22c2e7c34cc72a1a8,e22b71f6e4a481445ec4527cb4c405f7,4,unknown
a55964e9744ba2f8e5911ff221b5de47,6efcd938092fe73904610b4bd39b2e7f,5,livros_interesse_geral
5824772f55a94d6c06cbd5df136f5ba4,1e8c81805b92ff169971231458670460,1,beleza_saude
7eb6b25c03556dfd2a2ee982f42074c2,4d630f57194f5aba1a3d12ce23e71cd9,3,esporte_lazer
a97d43b24d76819903192611aca17914,1da00355018ed3e0fdd548cf3ddada99,5,fashion_bolsas_e_acessorios
65daa8af71675f5b6e90b235f029438c,21c71f62d2554e1ad6c8ba9dc7af2c62,5,relogios_presentes
c6ff1299ecfd927f41df559f9b61e94a,93a21c10557cc1b1ecfe2c3a808c648a,5,consoles_games
b329ed361b94aa14781944b23063b5b0,38c4ae942b818085578157aabd4abf9e,4,informatica_acessorios
f7be9bec658c62ab6240b44cd26c0b84,f175d67589e059cbbda956f10f0702e6,5,moveis_quarto
b6ebed144895adea96b6193124ea3db4,c263211bd219538f7c031591e87ef0d7,5,moveis_decoracao
29fbb2801362f8857a80e4c1a0c74aa5,7835af1856de332f2f3c9204b740a3a2,3,fashion_bolsas_e_acessorios
db3e4742e06a8a95bb1ff58ba972f8b5,507240e305d631056d7ced5d5ab0eb9a,4,ferramentas_jardim
ac4aeb840ae2987076143c45d465e8a5,17c2ee64306efa76f1389315a974eeba,4,cama_mesa_banho
07d04d1635ec5d81de0045c612783e01,5ec8f4e8fe5ee3fd5460b244d0804f9e,5,construcao_ferramentas_seguranca
626495d0fb14f39da07290bb8d984ebf,7156f3e0b94405abcbad1a8c94557338,4,informatica_acessorios
25799bf6b79e82c19bd6d590c02cf821,def622b4b003c4749c889dd9a0b43eca,5,esporte_lazer
a9a7ad094e7f664ee17a02d45257ddfd,434d3eec8dd031c322077fb2452e53a0,5,papelaria
490aaedd703d157551ba484dbf0ec17c,3ef7c7b43ae449415675a6c34720b78e,4,automotivo
ba77e9b6506636dcbd03e463d4786f24,7e3e92dc3eaf5389f32da97228f7dd0e,5,beleza_saude
5fd0cae43a6002e194fe471367ee22d2,4d95703047b8a80cf5796b7478900ec7,5,cama_mesa_banho
56509f7bc43892a0da09ee14f50a6f84,955e2b622db1a1f4031ef035ce9a861f,5,beleza_saude
6f6700b18880238014937d470e8f5f6f,cf8f7b73e35cb19ff895c2f45c1ded72,2,moveis_decoracao
b8c64934a84e5ac575aaf1c5d50f340e,fd9b8ed51e5ffedf7a56bea36cc5b6f9,5,pet_shop
977136c10acb01bd9cecb7d18ff7d1a0,bb4f0c21ae6014e40ef007ff6fbcbeb9,5,telefonia_fixa
51ac8560948d44d4ffa33f2680569a20,f31535f21d145b2345e2bf7f09d62322,1,automotivo
191525912e1a31a97bf8b481ce852f75,d86359a45e3f6c6d8b35f7b13e41abf5,5,relogios_presentes
